        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
2016-02-27 08:44:42 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:44:43 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:44:44 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:44:45 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:44:46 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:44:47 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:44:48 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:44:49 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:50 ,              776.3   ,                800.0   ,               48.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:51 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:52 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:53 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:54 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:55 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:56 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:57 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:44:58 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:44:59 ,              624.4   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:00 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:01 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:02 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:03 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:04 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:05 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:06 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:07 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:08 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:09 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:10 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:11 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:12 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:13 ,              624.4   ,                800.0   ,               49.0   ,         41   ,                        7   ,                   0   ,                   24   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:14 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:15 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:16 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:17 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:18 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:19 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:20 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:21 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:22 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:23 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:24 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:25 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:26 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:27 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:28 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:29 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:30 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:31 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:32 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:33 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:34 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:35 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:36 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:37 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:38 ,              624.4   ,                800.0   ,               49.0   ,         40   ,                        7   ,                   0   ,                   24   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:39 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:40 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:41 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:42 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:43 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:44 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:45 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:46 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:47 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:48 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:49 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:50 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:51 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:52 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:53 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:54 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:55 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:45:56 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:45:57 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:58 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:45:59 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:00 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:01 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:02 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:03 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:04 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:05 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:06 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:07 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:08 ,              624.4   ,                800.0   ,               49.0   ,         44   ,                        8   ,                   0   ,                   26   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:09 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:10 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:11 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:12 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:13 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:14 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:15 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:16 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:17 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:18 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:19 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:20 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                          30   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:21 ,              624.4   ,                800.0   ,               49.0   ,          6   ,                        0   ,                   0   ,                    3   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:22 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:23 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:46:24 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:46:25 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:46:26 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:46:27 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:28 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:29 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:30 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:31 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:32 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:33 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:34 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:35 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:36 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:37 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         161   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:38 ,              624.4   ,                800.0   ,               49.0   ,         34   ,                        6   ,                   0   ,                   20   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:39 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:40 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:41 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:42 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:43 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:44 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:45 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:46 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:47 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:48 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:49 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:50 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                          24   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:51 ,              624.4   ,                800.0   ,               49.0   ,          3   ,                        0   ,                   0   ,                    2   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:46:52 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:53 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:54 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:55 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:56 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:57 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:58 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:46:59 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:00 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:01 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:02 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:03 ,              624.4   ,                800.0   ,               49.0   ,         44   ,                        8   ,                   0   ,                   26   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:04 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:47:05 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:47:06 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:47:07 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:08 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:09 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:10 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:11 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:12 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:13 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:14 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:47:15 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:16 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:17 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                          47   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:18 ,              624.4   ,                800.0   ,               49.0   ,          9   ,                        0   ,                   0   ,                    6   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:47:19 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:47:20 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:47:21 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:47:22 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
